manufacturer_name,product_name,price,price_date
"Collier, Hirthe and Maggio","Product 156",54.1113,2025-07-21
"Ernser, Grady and Batz","Product 386",25.1535,2025-04-16
"Ernser, Grady and Batz","Product 386",25.1535,2025-04-16
"Jerde, Pfannerstill and Jast","Product 511",,
"Jerde, Pfannerstill and Jast","Product 511",,
"Cummerata Inc","Product 835",,
"Cummerata Inc","Product 835",,
Gottlieb-Hill,"Product 316",37.8702,2025-08-08
Gottlieb-Hill,"Product 316",37.8702,2025-08-08
O'Reilly-Johnston,"Product 369",29.5491,2025-12-22
O'Reilly-Johnston,"Product 369",29.5491,2025-12-22
"Ernser, Grady and Batz","Product 788",66.6921,2025-12-19
"Ernser, Grady and Batz","Product 788",66.6921,2025-12-19
"Carroll, Franecki and Block","Product 457",,
"Carroll, Franecki and Block","Product 457",,
Franecki-Nikolaus,"Product 849",3.2001,2025-04-03
Franecki-Nikolaus,"Product 849",3.2001,2025-04-03
"Mertz, Lowe and Abernathy","Product 764",75.4150,2025-10-26
"Mertz, Lowe and Abernathy","Product 764",75.4150,2025-10-26
"McDermott Group","Product 352",55.0918,2025-11-06
"McDermott Group","Product 352",55.0918,2025-11-06
"Rodriguez, Price and Wisozk","Product 395",21.7008,2025-07-18
"Rodriguez, Price and Wisozk","Product 395",21.7008,2025-07-18
"Torphy, Cruickshank and Kunze","Product 441",75.3909,2025-11-12
"Torphy, Cruickshank and Kunze","Product 441",75.3909,2025-11-12
Grady-Baumbach,"Product 385",60.8103,2025-11-25
Grady-Baumbach,"Product 385",60.8103,2025-11-25
Grady-Baumbach,"Product 219",39.5692,2025-04-11
Grady-Baumbach,"Product 219",39.5692,2025-04-11
"Carroll, Franecki and Block","Product 273",93.6811,2025-09-08
"Carroll, Franecki and Block","Product 273",93.6811,2025-09-08
"Rath Group","Product 870",30.7820,2025-09-14
"Rath Group","Product 870",30.7820,2025-09-14
"Howe and Sons","Product 79",6.1889,2025-05-13
"Howe and Sons","Product 79",6.1889,2025-05-13
"Corkery and Sons","Product 450",78.6018,2025-05-08
"Corkery and Sons","Product 450",78.6018,2025-05-08
"Zboncak, Bradtke and Hayes","Product 90",,
"Zboncak, Bradtke and Hayes","Product 90",,
"Beatty LLC","Product 481",68.6498,2025-02-07
"Beatty LLC","Product 481",68.6498,2025-02-07
Douglas-Lehner,"Product 192",,
Douglas-Lehner,"Product 192",,
"Collier, Hirthe and Maggio","Product 338",,
"Collier, Hirthe and Maggio","Product 338",,
Upton-Skiles,"Product 794",6.3937,2025-12-07
Upton-Skiles,"Product 794",6.3937,2025-12-07
"Abernathy, Lind and Fritsch","Product 394",,
"Abernathy, Lind and Fritsch","Product 394",,
"Jerde, Pfannerstill and Jast","Product 387",75.5128,2025-02-08
"Jerde, Pfannerstill and Jast","Product 387",75.5128,2025-02-08
Kautzer-Wintheiser,"Product 84",78.7848,2025-06-07
Kautzer-Wintheiser,"Product 84",78.7848,2025-06-07
"Leannon, Harber and Raynor","Product 354",19.7501,2025-10-04
"Leannon, Harber and Raynor","Product 354",19.7501,2025-10-04
"McDermott Group","Product 267",79.9987,2025-05-24
"McDermott Group","Product 267",79.9987,2025-05-24
Kuvalis-Labadie,"Product 713",57.6562,2025-07-01
Kuvalis-Labadie,"Product 713",57.6562,2025-07-01
"Zboncak, Bradtke and Hayes","Product 830",,
"Zboncak, Bradtke and Hayes","Product 830",,
"Abernathy, Lind and Fritsch","Product 16",72.3278,2025-05-16
"Abernathy, Lind and Fritsch","Product 16",72.3278,2025-05-16
"Torphy, Cruickshank and Kunze","Product 680",84.5465,2025-01-18
"Torphy, Cruickshank and Kunze","Product 680",84.5465,2025-01-18
"Rodriguez, Price and Wisozk","Product 574",,
"Rodriguez, Price and Wisozk","Product 574",,
"Konopelski PLC","Product 663",41.4240,2025-05-06
"Konopelski PLC","Product 663",41.4240,2025-05-06
Schowalter-McGlynn,"Product 525",,
Schowalter-McGlynn,"Product 525",,
"Metz Inc","Product 208",,
"Metz Inc","Product 208",,
Kuvalis-Labadie,"Product 322",45.3377,2025-09-26
Kuvalis-Labadie,"Product 322",45.3377,2025-09-26
Hessel-Hermiston,"Product 4",89.9009,2025-10-10
Hessel-Hermiston,"Product 4",89.9009,2025-10-10
"Torphy, Cruickshank and Kunze","Product 948",,
"Torphy, Cruickshank and Kunze","Product 948",,
"Vandervort, O'Keefe and West","Product 92",,
"Vandervort, O'Keefe and West","Product 92",,
"Wuckert LLC","Product 23",,
"Wuckert LLC","Product 23",,
"Lueilwitz and Sons","Product 960",70.8620,2025-08-18
"Lueilwitz and Sons","Product 960",70.8620,2025-08-18
"Jerde, Pfannerstill and Jast","Product 793",91.8257,2025-09-19
"Jerde, Pfannerstill and Jast","Product 793",91.8257,2025-09-19
"Friesen Group","Product 768",15.0274,2025-09-09
"Friesen Group","Product 768",15.0274,2025-09-09
"Rippin Group","Product 860",76.2018,2025-07-03
"Rippin Group","Product 860",76.2018,2025-07-03
Kautzer-Wintheiser,"Product 978",45.3863,2025-10-12
Kautzer-Wintheiser,"Product 978",45.3863,2025-10-12
O'Reilly-Johnston,"Product 912",72.4045,2025-09-14
O'Reilly-Johnston,"Product 912",72.4045,2025-09-14
"Lueilwitz and Sons","Product 829",,
"Lueilwitz and Sons","Product 829",,
"Ernser, Grady and Batz","Product 495",,
"Ernser, Grady and Batz","Product 495",,
Hessel-Hermiston,"Product 327",40.0249,2025-08-12
Hessel-Hermiston,"Product 327",40.0249,2025-08-12
"Cummerata Inc","Product 415",64.0917,2025-05-21
"Cummerata Inc","Product 415",64.0917,2025-05-21
O'Reilly-Johnston,"Product 731",,
O'Reilly-Johnston,"Product 731",,
"Wuckert LLC","Product 797",,
"Wuckert LLC","Product 797",,
"Turcotte, Daniel and Harber","Product 87",,
"Turcotte, Daniel and Harber","Product 87",,
"Collier, Hirthe and Maggio","Product 884",1.9946,2025-12-10
"Collier, Hirthe and Maggio","Product 884",1.9946,2025-12-10
"Vandervort, O'Keefe and West","Product 776",12.0657,2025-10-19
"Vandervort, O'Keefe and West","Product 776",12.0657,2025-10-19
"Jacobi Group","Product 902",,
"Jacobi Group","Product 902",,
"McDermott Group","Product 944",46.4306,2025-12-20
"McDermott Group","Product 944",46.4306,2025-12-20
O'Reilly-Johnston,"Product 716",24.5226,2025-07-16
O'Reilly-Johnston,"Product 716",24.5226,2025-07-16
"Hill, Nikolaus and Watsica","Product 503",,
"Hill, Nikolaus and Watsica","Product 503",,
O'Reilly-Johnston,"Product 173",28.2143,2025-10-15
O'Reilly-Johnston,"Product 173",28.2143,2025-10-15
"Wolff Ltd","Product 907",72.7306,2025-01-26
"Wolff Ltd","Product 907",72.7306,2025-01-26
"Abernathy, Lind and Fritsch","Product 527",,
"Abernathy, Lind and Fritsch","Product 527",,
Fadel-Jerde,"Product 972",87.5229,2025-09-03
Fadel-Jerde,"Product 972",87.5229,2025-09-03
Grady-Baumbach,"Product 308",,
Grady-Baumbach,"Product 308",,
"Torphy, Cruickshank and Kunze","Product 943",9.9126,2025-02-10
"Torphy, Cruickshank and Kunze","Product 943",9.9126,2025-02-10
Fadel-Jerde,"Product 798",33.9961,2025-01-20
Fadel-Jerde,"Product 798",33.9961,2025-01-20
Grady-Baumbach,"Product 9",96.7624,2025-08-24
Grady-Baumbach,"Product 9",96.7624,2025-08-24
"Schmidt, Wiegand and Grimes","Product 445",87.3517,2025-08-05
"Schmidt, Wiegand and Grimes","Product 445",87.3517,2025-08-05
"Rath Group","Product 260",52.9252,2025-10-17
"Rath Group","Product 260",52.9252,2025-10-17
"Corkery and Sons","Product 548",,
"Corkery and Sons","Product 548",,
"Friesen Group","Product 962",,
"Friesen Group","Product 962",,
"Corkery and Sons","Product 144",48.6678,2025-10-25
"Corkery and Sons","Product 144",48.6678,2025-10-25
"Gusikowski, Kohler and Kiehn","Product 453",,
"Gusikowski, Kohler and Kiehn","Product 453",,
Fadel-Jerde,"Product 7",15.0219,2025-02-13
Fadel-Jerde,"Product 7",15.0219,2025-02-13
